"map_id","participant","agent_type","distance","duration","speed","angle","num_cars","distractors","accumulated_head_turns","end_x","end_z","end_to_target_dist","estimate_correct","estimate_to_target_dist","idx","actor"
"M0081","p04","human",0.0538897586977435,1.232,0.043741687254662,"front","12","4",24.9324845969677,37.9492797851562,-8.26755142211914,5.26270872088112,1,0.96166867866862,211,"human"
"M0081","p05","human",2.56241487870986,7.242,0.35382696474867,"front","12","4",151.813803017139,35.7130355834961,-7.12960863113403,4.19868565152014,1,0.840138492514501,1,"human"
"M0081","p06","human",0.070794052137467,1.472,0.0480937854194749,"front","12","4",38.9401258230209,37.9297142028809,-8.28096008300781,5.2720628520626,1,0.713301652584446,128,"human"
"M0081","p07","human",3.08914783366326,4.994,0.618571852956199,"front","12","4",453.44740498066,34.932975769043,-7.8478193283081,5.13897337806856,1,0.750812082764166,249,"human"
"M0081","p08","human",0.076592347426906,2.402,0.0318869056731499,"front","12","4",63.4472184181213,37.9831695556641,-8.36111164093018,5.36112049530688,1,0.857327389586356,133,"human"
"M0081","p09","human",0.65318775885452,5.647,0.115669870524973,"front","12","4",231.683729700744,37.371223449707,-8.46745204925537,5.37954780792714,1,0.433774965570993,147,"human"
"M0081","p10","human",0.523670444026564,2.567,0.204000952094493,"front","12","4",142.453534543514,37.6307182312012,-7.91678476333618,4.86235770295008,1,0.792234749364663,246,"human"
"M0081","p11","human",0.448042156590668,2.206,0.203101612235117,"front","12","4",47.4501647949219,37.5539436340332,-8.22694778442383,5.15931411220046,1,0.474628760970298,40,"human"
"M0081","p12","human",1.4873843727884,4.122,0.360840459191752,"front","12","4",79.7018394321203,36.5135078430176,-8.21894073486328,5.12767148992732,1,0.694577474464032,198,"human"
"M0082","p01","human",0.246498818486839,1.443,0.170823852035232,"front","12","4",44.4672088623047,25.0940055847168,5.97157621383667,9.31230704668558,1,1.85777134393995,102,"human"
"M0082","p03","human",0.0608415755440468,1.114,0.054615417903094,"front","12","4",47.4286651611328,24.9508895874023,6.17807722091675,9.54594041519741,1,1.77868637084595,186,"human"
"M0082","p04","human",0.0170428081214711,1.447,0.011778029109517,"front","12","4",11.4037628173828,24.9877376556396,6.20113801956177,9.55990706085691,1,1.86337235149509,67,"human"
"M0082","p05","human",0.354964384534741,3.432,0.103427850971661,"front","12","4",114.345275878906,25.234712600708,6.48115634918213,9.78099826360696,1,2.06710146688351,201,"human"
"M0082","p06","human",0.0268307719273242,1.196,0.0224337557920771,"front","12","4",15.1222381591797,25.0262775421143,6.20159721374512,9.55164414425222,1,0.586730532919265,73,"human"
"M0082","p07","human",0.0328560113546918,2.024,0.0162332071910533,"front","12","4",117.299118041992,25.0296611785889,6.20169401168823,9.55098083222186,1,2.04347227380737,17,"human"
"M0082","p08","human",0.0931127424198142,2.579,0.0361042041178031,"front","12","4",99.9815673828125,24.940149307251,6.1419358253479,9.51329776973309,1,0.969686696385404,245,"human"
"M0082","p09","human",0.450931865106259,4,0.112732966276565,"front","12","4",40.7601470947266,25.3147583007812,6.53763580322266,9.8209632400418,1,2.27216436050348,241,"human"
"M0082","p10","human",0.375638893357248,2.252,0.166802350513876,"front","12","4",87.2193603515625,25.3190822601318,6.01509952545166,9.3074633020795,1,1.70848510205373,212,"human"
"M0082","p11","human",0.0512313712823756,2.883,0.017770160000824,"front","12","4",94.7738342285156,25.0498390197754,6.20715761184692,9.55181402093624,1,1.54836559087647,175,"human"
"M0082","p12","human",0.006944180959235,1.416,0.0049040825983298,"front","12","4",9.270263671875,25.0064392089844,6.20996999740601,9.56426542583429,1,1.95356194076555,140,"human"
"M0083","p01","human",0.227099519952817,2.074,0.109498322060182,"front","12","4",177.383865356445,33.8803024291992,0.956436514854431,5.07269093978601,1,1.55046312710474,120,"human"
"M0083","p02","human",1.21388015476406,4.994,0.243067712207462,"front","12","4",384.686883926392,33.5578384399414,-0.172119975090027,4.460503930794,1,1.16498685120604,16,"human"
"M0083","p03","human",0.0656697165572404,1.546,0.0424771775920054,"front","12","4",81.4058074951172,33.6126747131348,1.07187616825104,5.32734190900504,1,0.777232862367752,106,"human"
"M0083","p04","human",0.225557740946862,1.755,0.128522929314451,"front","12","4",84.5151672363281,33.8862953186035,0.989490389823914,5.09564154273748,1,1.92156834680804,97,"human"
"M0083","p05","human",0.0628641066340803,1.338,0.046983637245202,"front","12","4",44.4905090332031,33.7263526916504,1.05524182319641,5.24438348776829,1,1.39139335186626,211,"human"
"M0083","p06","human",0.018635776650175,0.994,0.0187482662476609,"front","12","4",14.4186248779297,33.6843223571777,1.04017186164856,5.25816297741849,1,0.651100693986212,189,"human"
"M0083","p07","human",0.0744010791166318,1.548,0.0480627126076433,"front","12","4",92.9727783203125,33.7245979309082,0.986869037151337,5.1913625263553,1,0.588558094430312,176,"human"
"M0083","p08","human",0.0566400309495691,2.879,0.0196735084923825,"front","12","4",87.6604919433594,33.6118316650391,1.03426861763,5.29841791105774,1,0.720960396407571,267,"human"
"M0083","p09","human",0.0833218663629417,1.63,0.0511177094251176,"front","12","4",46.2659606933594,33.5862350463867,1.02980899810791,5.31094666357755,1,1.86454410496606,213,"human"
"M0083","p10","human",0.132410230004684,2.432,0.0544449958900838,"front","12","4",63.7371673583984,33.8019256591797,1.02645325660706,5.17573539312867,1,1.69806138992423,151,"human"
"M0083","p11","human",0.0289614479848988,1.869,0.0154956918057243,"front","12","4",22.7143402099609,33.6954116821289,1.04113495349884,5.25211397695312,1,1.79044030922925,171,"human"
"M0083","p12","human",0.0616207557841814,1.547,0.0398324213213842,"front","12","4",49.7727203369141,33.6790580749512,0.976202964782715,5.21112572143148,1,1.72822223612509,34,"human"
"M0084","p01","human",2.53528487878409,11.233,0.225699713236365,"front","12","4",337.395553588867,24.3589286804199,4.80054664611816,3.91554270576809,1,1.20687864614812,168,"human"
"M0084","p02","human",3.86911214853596,8.55,0.452527736670873,"front","12","4",252.683334350586,28.3252201080322,5.27102565765381,3.40289131207765,1,1.64230623732566,26,"human"
"M0084","p03","human",3.36045055367322,5.915,0.568123508651431,"front","12","4",231.833511352539,28.3553466796875,7.45841598510742,5.51657461174361,1,2.68229237084612,8,"human"
"M0084","p04","human",0.19894509865532,1.977,0.100629791934911,"front","12","4",62.1207275390625,25.1920280456543,7.20288038253784,5.49827183867806,1,2.17755352089624,19,"human"
"M0084","p05","human",0.0163542958909401,1.89,0.00865306660896299,"front","12","4",35.3131103515625,24.9895286560059,7.2416090965271,5.60987470122008,1,1.93454382255621,146,"human"
"M0084","p06","human",0.0473330333931727,0.769,0.0615514088337746,"front","12","4",30.1930541992188,25.0465068817139,7.25962257385254,5.60467948932092,1,1.77473778250294,147,"human"
"M0084","p07","human",0.81534104284235,3.665,0.222466860257122,"front","12","4",279.628570556641,25.8017463684082,7.42630767822266,5.52609593638805,1,1.08788573680548,237,"human"
"M0084","p08","human",0.130513181366925,1.543,0.0845840449558816,"front","12","4",86.0383758544922,25.0638446807861,7.13638353347778,5.48412497514746,1,1.66699168248657,117,"human"
"M0084","p09","human",0.182999968807956,2.014,0.0908639368460556,"front","12","4",42.4400329589844,24.8720970153809,7.38191366195679,5.78500641532718,1,1.42399463576305,92,"human"
"M0084","p10","human",1.72762533601958,5.415,0.319044383383118,"front","12","4",108.642883300781,25.8559417724609,5.74611711502075,3.90145283507875,0,3.8241870070574,251,"human"
"M0084","p11","human",0.0418595907462185,0.993,0.0421546734604416,"front","12","4",24.7378845214844,25.0425567626953,7.24505233764648,5.5926937525672,1,2.19037320647024,5,"human"
"M0084","p12","human",0.0265220084516723,0.9,0.0294688982796358,"front","12","4",61.8426055908203,25.0190696716309,7.23409080505371,5.59153394091945,1,1.30739141251839,164,"human"
"M0085","p01","human",0.0335311339033975,2.986,0.0112294487285323,"front","12","4",25.3533144034445,30.3888263702393,-13.48095703125,10.8627039156051,1,1.77810086470416,59,"human"
"M0085","p03","human",3.2924642846006,10.346,0.318235480823564,"front","12","4",162.64123168774,31.2351913452148,-10.2645149230957,8.23291395246666,1,0.919588963319974,149,"human"
"M0085","p04","human",0.0199941338513403,1.014,0.0197180807212429,"front","12","4",17.3960876464844,30.4002475738525,-13.4490337371826,10.8356243549095,1,2.22875209542235,222,"human"
"M0085","p05","human",1.2570081039136,8.673,0.144933483675038,"front","12","4",128.795356750488,31.36376953125,-12.6376285552979,10.4137329587952,1,1.55189069036926,187,"human"
"M0085","p06","human",0.0366105193154772,1.915,0.0191177646556017,"front","12","4",14.58327229321,30.3815441131592,-13.4534215927124,10.8342477056981,1,1.04847641693772,209,"human"
"M0085","p07","human",0.0250200030754073,4.553,0.00549527851425594,"front","12","4",374.185363769531,30.4194374084473,-13.4514856338501,10.8437054417485,1,0.452335177412472,103,"human"
"M0085","p08","human",0.0491682750845113,3.663,0.0134229525210241,"front","12","4",262.893826320767,30.4316005706787,-13.4176988601685,10.8151449937563,1,0.639731624355912,85,"human"
"M0085","p09","human",1.67222044720491,6.895,0.242526533314708,"front","12","4",249.637435896322,30.1992835998535,-11.8071622848511,9.21341989582808,1,0.810853797404684,27,"human"
"M0085","p10","human",1.35859413181226,3.569,0.380665209249724,"front","12","4",70.3479096479714,29.9798393249512,-12.1742725372314,9.49351269987558,1,0.420899844378771,163,"human"
"M0085","p11","human",3.52589393860845,34.308,0.1027717715579,"front","12","4",617.016653060913,32.8541984558105,-10.933988571167,9.67509885476154,1,0.723447580557472,129,"human"
"M0085","p12","human",1.17223954279608,3.789,0.309379662917943,"front","12","4",93.3496604263782,29.3921546936035,-12.8941469192505,10.0368444725537,1,0.451158363555869,218,"human"
"M0086","p01","human",0.470240495850196,4.516,0.104127656299866,"front","12","4",90.643310546875,32.2430801391602,7.96125555038452,12.1770039424487,0,8.34430685213374,83,"human"
"M0086","p02","human",2.522281097997,5.235,0.481811097993696,"front","12","4",108.829971313477,30.1691780090332,7.55628061294556,11.0780720224297,1,1.23518093330695,262,"human"
"M0086","p03","human",2.20974389043717,8.207,0.269251113736709,"front","12","4",139.71696472168,30.4382419586182,7.75421333312988,11.3433799558443,1,2.51596808899266,241,"human"
"M0086","p04","human",0.141454448180608,2.082,0.0679416177620598,"front","12","4",80.5526580810547,32.4414443969727,8.24256610870361,12.5155575971289,0,7.98931286913061,20,"human"
"M0086","p05","human",4.30071985114918,20.537,0.209413246878764,"front","12","4",438.821929931641,29.8882637023926,4.93355655670166,8.48881275826131,1,1.02045480218579,217,"human"
"M0086","p06","human",0.101215542209509,2.55,0.039692369493925,"front","12","4",88.9508972167969,32.4876861572266,8.31706047058105,12.6026060167946,0,8.1346399042839,224,"human"
"M0086","p07","human",0.0827868927145734,3.551,0.0233136842338985,"front","12","4",267.010330200195,32.5036849975586,8.29984378814697,12.5937729585119,0,6.03137005417412,214,"human"
